timestamp,src_ip,dst_ip,protocol,length,src_port,dst_port,anomaly_type,payload_entropy,ttl,src_flow_count_window,label,Total_Flow_Rate
2025-11-20 04:03:29.344543,192.168.1.10,8.8.8.8,UDP,261,51092,53,0,0.9244360927359981,61,50.0,Normal,20.0
2025-11-20 04:03:32.944543,192.168.1.10,203.0.113.10,TCP,879,38489,80,0,0.869431344290127,64,50.0,Normal,20.0
2025-11-20 04:03:36.544543,192.168.1.10,142.250.190.78,TCP,1434,63870,443,0,0.9112366714359095,61,50.0,Normal,20.0
2025-11-20 04:03:40.144543,192.168.1.10,142.250.190.78,TCP,1194,48611,443,0,0.9682740165487431,59,50.0,Normal,20.0
2025-11-20 04:03:43.744543,192.168.1.10,142.250.190.78,TCP,828,54501,443,0,0.9650294197844478,55,50.0,Normal,20.0
2025-11-20 04:03:47.344543,192.168.1.10,8.8.8.8,UDP,535,15200,53,0,0.8766353795883748,55,50.0,Normal,20.0
2025-11-20 04:03:50.944543,192.168.1.10,142.250.190.78,TCP,57,4366,443,0,0.9361158386533861,61,50.0,Normal,20.0
2025-11-20 04:03:54.544543,192.168.1.10,203.0.113.10,TCP,495,30054,80,0,0.8762019140738686,60,50.0,Normal,20.0
2025-11-20 04:03:58.144543,192.168.1.10,203.0.113.10,TCP,1304,1962,80,0,0.9203441067053562,62,50.0,Normal,20.0
2025-11-20 04:04:01.744543,192.168.1.10,192.168.1.5,TCP,595,44832,22,0,0.8896269377964293,63,50.0,Normal,20.0
2025-11-20 04:04:05.344543,192.168.1.10,203.0.113.10,TCP,141,19184,80,0,0.8791837248294487,56,50.0,Normal,20.0
2025-11-20 04:04:08.944543,192.168.1.10,192.168.1.5,TCP,1107,24098,22,0,0.8998288797328476,55,50.0,Normal,20.0
2025-11-20 04:04:12.544543,192.168.1.10,192.168.1.5,TCP,1188,22256,22,0,0.9052450363132822,57,50.0,Normal,20.0
2025-11-20 04:04:16.144543,192.168.1.10,8.8.8.8,UDP,1145,9805,53,0,0.8612196944783628,60,50.0,Normal,20.0
2025-11-20 04:04:19.744543,192.168.1.10,203.0.113.10,TCP,1221,53597,80,0,0.9754199306380209,64,50.0,Normal,20.0
2025-11-20 04:04:23.344543,192.168.1.10,192.168.1.5,TCP,722,15509,22,0,0.9243844495093928,60,50.0,Normal,20.0
2025-11-20 04:04:26.944543,192.168.1.10,8.8.8.8,UDP,259,36588,53,0,0.9194849383208882,57,50.0,Normal,20.0
2025-11-20 04:04:30.544543,192.168.1.10,203.0.113.10,TCP,910,47775,80,0,0.9602900350233571,56,50.0,Normal,20.0
2025-11-20 04:04:34.144543,192.168.1.10,203.0.113.10,TCP,631,13484,80,0,0.9370688350584319,61,50.0,Normal,20.0
2025-11-20 04:04:37.744543,192.168.1.10,8.8.8.8,UDP,41,46511,53,0,0.9248318662329057,57,50.0,Normal,20.0
2025-11-20 04:04:41.344543,192.168.1.10,203.0.113.10,TCP,555,26358,80,0,0.9388709283116928,56,50.0,Normal,20.0
2025-11-20 04:04:44.944543,192.168.1.10,142.250.190.78,TCP,549,62435,443,0,0.9252769882907462,60,50.0,Normal,20.0
2025-11-20 04:04:48.544543,192.168.1.10,8.8.8.8,UDP,150,36469,53,0,0.9780763877117356,61,50.0,Normal,20.0
2025-11-20 04:04:52.144543,192.168.1.10,192.168.1.5,TCP,911,29009,22,0,0.9520711726169203,63,50.0,Normal,20.0
2025-11-20 04:04:55.744543,192.168.1.10,192.168.1.5,TCP,848,25041,22,0,0.8607770636354372,57,50.0,Normal,20.0
2025-11-20 04:04:59.344543,192.168.1.10,8.8.8.8,UDP,421,51921,53,0,0.8960558171887892,57,50.0,Normal,20.0
2025-11-20 04:05:02.944543,192.168.1.10,8.8.8.8,UDP,571,29043,53,0,0.8889156718794939,61,50.0,Normal,20.0
2025-11-20 04:05:06.544543,192.168.1.10,203.0.113.10,TCP,1243,54504,80,0,0.9459637711837977,61,50.0,Normal,20.0
2025-11-20 04:05:10.144543,192.168.1.10,8.8.8.8,UDP,781,37034,53,0,0.869159736633182,62,50.0,Normal,20.0
2025-11-20 04:05:13.744543,192.168.1.10,203.0.113.10,TCP,1096,56881,80,0,0.87268304049032,64,50.0,Normal,20.0
2025-11-20 04:05:17.344543,192.168.1.10,8.8.8.8,UDP,1293,44208,53,0,0.9089817521434832,58,50.0,Normal,20.0
2025-11-20 04:05:20.944543,192.168.1.10,192.168.1.5,TCP,79,44933,22,0,0.9608892466772705,57,50.0,Normal,20.0
2025-11-20 04:05:24.544543,192.168.1.10,8.8.8.8,UDP,343,53047,53,0,0.9088502132197238,63,50.0,Normal,20.0
2025-11-20 04:05:28.144543,192.168.1.10,142.250.190.78,TCP,1150,34476,443,0,0.8702641604416195,60,50.0,Normal,20.0
2025-11-20 04:05:31.744543,192.168.1.10,203.0.113.10,TCP,389,26218,80,0,0.9061226360755746,60,50.0,Normal,20.0
2025-11-20 04:05:35.344543,192.168.1.10,142.250.190.78,TCP,1230,59130,443,0,0.8881774425786286,59,50.0,Normal,20.0
2025-11-20 04:05:38.944543,192.168.1.10,8.8.8.8,UDP,1334,13351,53,0,0.9715679108143889,62,50.0,Normal,20.0
2025-11-20 04:05:42.544543,192.168.1.10,142.250.190.78,TCP,1113,8061,443,0,0.9794951406946409,62,50.0,Normal,20.0
2025-11-20 04:05:46.144543,192.168.1.10,203.0.113.10,TCP,788,55030,80,0,0.9360091185975931,59,50.0,Normal,20.0
2025-11-20 04:05:49.744543,192.168.1.10,142.250.190.78,TCP,1478,46614,443,0,0.8967485394397169,60,50.0,Normal,20.0
2025-11-20 04:05:53.344543,192.168.1.10,203.0.113.10,TCP,416,29314,80,0,0.9497592569913611,56,50.0,Normal,20.0
2025-11-20 04:05:56.944543,192.168.1.10,8.8.8.8,UDP,1266,8574,53,0,0.9163229355455224,63,50.0,Normal,20.0
2025-11-20 04:06:00.544543,192.168.1.10,203.0.113.10,TCP,599,62454,80,0,0.9553442698907839,58,50.0,Normal,20.0
2025-11-20 04:06:04.144543,192.168.1.10,8.8.8.8,UDP,904,27818,53,0,0.8518236877523054,64,50.0,Normal,20.0
2025-11-20 04:06:07.744543,192.168.1.10,8.8.8.8,UDP,830,59946,53,0,0.866564189601813,55,50.0,Normal,20.0
2025-11-20 04:06:11.344543,192.168.1.10,203.0.113.10,TCP,1014,57132,80,0,0.968277767116513,56,50.0,Normal,20.0
2025-11-20 04:06:14.944543,192.168.1.10,8.8.8.8,UDP,646,7857,53,0,0.9115437573287805,55,50.0,Normal,20.0
2025-11-20 04:06:18.544543,192.168.1.10,142.250.190.78,TCP,294,20728,443,0,0.8728644110347775,58,50.0,Normal,20.0
2025-11-20 04:06:22.144543,192.168.1.10,203.0.113.10,TCP,676,34761,80,0,0.8913131156952896,55,50.0,Normal,20.0
2025-11-20 04:06:25.744543,192.168.1.10,192.168.1.5,TCP,190,48858,22,0,0.9417291018180431,58,50.0,Normal,20.0
2025-11-20 04:06:29.344543,192.168.1.10,8.8.8.8,UDP,887,55840,53,0,0.9472335794628358,63,50.0,Normal,20.0
2025-11-20 04:06:32.944543,192.168.1.10,8.8.8.8,UDP,414,37965,53,0,0.8816260364541568,57,50.0,Normal,20.0
2025-11-20 04:06:36.544543,192.168.1.10,8.8.8.8,UDP,54,28063,53,0,0.9347209934286077,58,50.0,Normal,20.0
2025-11-20 04:06:40.144543,192.168.1.10,142.250.190.78,TCP,1340,53963,443,0,0.9797612973620407,63,50.0,Normal,20.0
2025-11-20 04:06:43.744543,192.168.1.10,192.168.1.5,TCP,1328,6406,22,0,0.8596365627083732,64,50.0,Normal,20.0
2025-11-20 04:06:47.344543,192.168.1.10,203.0.113.10,TCP,58,29981,80,0,0.9498730227795456,56,50.0,Normal,20.0
2025-11-20 04:06:50.944543,192.168.1.10,192.168.1.5,TCP,1151,52686,22,0,0.8715556535994828,58,50.0,Normal,20.0
2025-11-20 04:06:54.544543,192.168.1.10,142.250.190.78,TCP,630,14128,443,0,0.9549234496362848,56,50.0,Normal,20.0
2025-11-20 04:06:58.144543,192.168.1.10,142.250.190.78,TCP,812,19719,443,0,0.8824734945839917,62,50.0,Normal,20.0
2025-11-20 04:07:01.744543,192.168.1.10,142.250.190.78,TCP,1374,53588,443,0,0.9558361643012436,59,50.0,Normal,20.0
2025-11-20 04:07:05.344543,192.168.1.10,192.168.1.5,TCP,293,10927,22,0,0.8889697907214007,60,50.0,Normal,20.0
2025-11-20 04:07:08.944543,192.168.1.10,8.8.8.8,UDP,334,29890,53,0,0.9476631212155656,63,50.0,Normal,20.0
2025-11-20 04:07:12.544543,192.168.1.10,203.0.113.10,TCP,351,3841,80,0,0.9035392816009291,62,50.0,Normal,20.0
2025-11-20 04:07:16.144543,192.168.1.10,192.168.1.5,TCP,1189,35659,22,0,0.9746143522558759,59,50.0,Normal,20.0
2025-11-20 04:07:19.744543,192.168.1.10,142.250.190.78,TCP,366,17924,443,0,0.9167378355095653,64,50.0,Normal,20.0
2025-11-20 04:07:23.344543,192.168.1.10,8.8.8.8,UDP,520,13757,53,0,0.8653860818416667,55,50.0,Normal,20.0
2025-11-20 04:07:26.944543,192.168.1.10,8.8.8.8,UDP,457,63434,53,0,0.9611132145067127,58,50.0,Normal,20.0
2025-11-20 04:07:30.544543,192.168.1.10,8.8.8.8,UDP,371,55320,53,0,0.9128268087027052,55,50.0,Normal,20.0
2025-11-20 04:07:34.144543,192.168.1.10,8.8.8.8,UDP,655,48318,53,0,0.9252420700246617,59,50.0,Normal,20.0
2025-11-20 04:07:37.744543,192.168.1.10,142.250.190.78,TCP,85,46595,443,0,0.8617337891983596,64,50.0,Normal,20.0
2025-11-20 04:07:41.344543,192.168.1.10,8.8.8.8,UDP,634,23038,53,0,0.8531285861057119,61,50.0,Normal,20.0
2025-11-20 04:07:44.944543,192.168.1.10,8.8.8.8,UDP,1302,45773,53,0,0.9442744087204461,63,50.0,Normal,20.0
2025-11-20 04:07:48.544543,192.168.1.10,142.250.190.78,TCP,1129,23906,443,0,0.96999524505007,59,50.0,Normal,20.0
2025-11-20 04:07:52.144543,192.168.1.10,142.250.190.78,TCP,1443,58318,443,0,0.9010548994126951,57,50.0,Normal,20.0
2025-11-20 04:07:55.744543,192.168.1.10,192.168.1.5,TCP,1003,2125,22,0,0.8848340943064527,64,50.0,Normal,20.0
2025-11-20 04:07:59.344543,192.168.1.10,142.250.190.78,TCP,610,7553,443,0,0.9338992557807062,56,50.0,Normal,20.0
2025-11-20 04:08:02.944543,192.168.1.10,142.250.190.78,TCP,106,63206,443,0,0.8854755236377264,61,50.0,Normal,20.0
2025-11-20 04:08:06.544543,192.168.1.10,203.0.113.10,TCP,1431,11521,80,0,0.9372286535434591,62,50.0,Normal,20.0
2025-11-20 04:08:10.144543,192.168.1.10,8.8.8.8,UDP,177,44924,53,0,0.8585226243434547,55,50.0,Normal,20.0
2025-11-20 04:08:13.744543,192.168.1.10,192.168.1.5,TCP,686,2899,22,0,0.9111932124067721,55,50.0,Normal,20.0
2025-11-20 04:08:17.344543,192.168.1.10,203.0.113.10,TCP,1186,10506,80,0,0.8733973206677771,55,50.0,Normal,20.0
2025-11-20 04:08:20.944543,192.168.1.10,8.8.8.8,UDP,539,63414,53,0,0.8901909610462386,61,50.0,Normal,20.0
2025-11-20 04:08:24.544543,192.168.1.10,8.8.8.8,UDP,111,9868,53,0,0.9381946192421754,55,50.0,Normal,20.0
2025-11-20 04:08:28.144543,192.168.1.10,142.250.190.78,TCP,804,61323,443,0,0.9316360278206635,57,50.0,Normal,20.0
2025-11-20 04:08:31.744543,192.168.1.10,203.0.113.10,TCP,1423,61317,80,0,0.8769048712470302,58,50.0,Normal,20.0
2025-11-20 04:08:35.344543,192.168.1.10,8.8.8.8,UDP,1262,57038,53,0,0.9066714950556202,62,50.0,Normal,20.0
2025-11-20 04:08:38.944543,192.168.1.10,203.0.113.10,TCP,614,38395,80,0,0.9217664368999842,59,50.0,Normal,20.0
2025-11-20 04:08:42.544543,192.168.1.10,8.8.8.8,UDP,457,17573,53,0,0.9353057204013093,58,50.0,Normal,20.0
2025-11-20 04:08:46.144543,192.168.1.10,8.8.8.8,UDP,1353,33337,53,0,0.8678726808267873,55,50.0,Normal,20.0
2025-11-20 04:08:49.744543,192.168.1.10,8.8.8.8,UDP,388,43298,53,0,0.8545162897322295,64,50.0,Normal,20.0
2025-11-20 04:08:53.344543,192.168.1.10,142.250.190.78,TCP,1288,63714,443,0,0.9040056170802836,55,50.0,Normal,20.0
2025-11-20 04:08:56.944543,192.168.1.10,203.0.113.10,TCP,976,38438,80,0,0.8920610472174426,58,50.0,Normal,20.0
2025-11-20 04:09:00.544543,192.168.1.10,142.250.190.78,TCP,656,41688,443,0,0.9662494185879466,59,50.0,Normal,20.0
2025-11-20 04:09:04.144543,192.168.1.10,203.0.113.10,TCP,356,15440,80,0,0.9089334517628963,63,50.0,Normal,20.0
2025-11-20 04:09:07.744543,192.168.1.10,142.250.190.78,TCP,1387,22433,443,0,0.8629788654346484,56,50.0,Normal,20.0
2025-11-20 04:09:11.344543,192.168.1.10,192.168.1.5,TCP,499,33665,22,0,0.9756556603568594,61,50.0,Normal,20.0
2025-11-20 04:09:14.944543,192.168.1.10,203.0.113.10,TCP,1272,52144,80,0,0.9538976406691125,61,50.0,Normal,20.0
2025-11-20 04:09:18.544543,192.168.1.10,192.168.1.5,TCP,1475,18879,22,0,0.8518601472437934,56,50.0,Normal,20.0
2025-11-20 04:09:22.144543,192.168.1.10,203.0.113.10,TCP,763,51151,80,0,0.9060924870750593,62,50.0,Normal,20.0
2025-11-20 04:09:25.744543,192.168.1.10,203.0.113.10,TCP,520,44811,80,0,0.8889062629750797,63,50.0,Normal,20.0
2025-11-20 04:09:29.344543,192.168.1.10,192.168.1.5,TCP,167,27863,22,0,0.9127085935790016,62,50.0,Normal,20.0
2025-11-20 04:09:32.944543,192.168.1.10,203.0.113.10,TCP,804,5010,80,0,0.9579558787976872,59,50.0,Normal,20.0
2025-11-20 04:09:36.544543,192.168.1.10,192.168.1.5,TCP,750,37004,22,0,0.9310819502172035,63,50.0,Normal,20.0
2025-11-20 04:09:40.144543,192.168.1.10,142.250.190.78,TCP,347,40970,443,0,0.9078809568897646,64,50.0,Normal,20.0
2025-11-20 04:09:43.744543,192.168.1.10,192.168.1.5,TCP,322,53302,22,0,0.9658326614989001,64,50.0,Normal,20.0
2025-11-20 04:09:47.344543,192.168.1.10,203.0.113.10,TCP,1227,63645,80,0,0.9038800869162252,59,50.0,Normal,20.0
2025-11-20 04:09:50.944543,192.168.1.10,8.8.8.8,UDP,1295,38201,53,0,0.9229881075039617,60,50.0,Normal,20.0
2025-11-20 04:09:54.544543,192.168.1.10,8.8.8.8,UDP,644,50507,53,0,0.9779339051519887,64,50.0,Normal,20.0
2025-11-20 04:09:58.144543,192.168.1.10,8.8.8.8,UDP,548,61889,53,0,0.9377194940991209,60,50.0,Normal,20.0
2025-11-20 04:10:01.744543,192.168.1.10,142.250.190.78,TCP,1255,16701,443,0,0.9708717826525213,56,50.0,Normal,20.0
2025-11-20 04:10:05.344543,192.168.1.10,142.250.190.78,TCP,833,63249,443,0,0.9188356036639176,61,50.0,Normal,20.0
2025-11-20 04:10:08.944543,192.168.1.10,192.168.1.5,TCP,1436,22357,22,0,0.9700091674398047,64,50.0,Normal,20.0
2025-11-20 04:10:12.544543,192.168.1.10,8.8.8.8,UDP,1370,16115,53,0,0.8663890799017603,62,50.0,Normal,20.0
2025-11-20 04:10:16.144543,192.168.1.10,203.0.113.10,TCP,1273,42438,80,0,0.9003793718542735,59,50.0,Normal,20.0
2025-11-20 04:10:19.744543,192.168.1.10,142.250.190.78,TCP,182,2332,443,0,0.9426963812101178,57,50.0,Normal,20.0
2025-11-20 04:10:23.344543,192.168.1.10,203.0.113.10,TCP,1483,12628,80,0,0.9588458799445337,60,50.0,Normal,20.0
2025-11-20 04:10:26.944543,192.168.1.10,142.250.190.78,TCP,1192,47049,443,0,0.8599156698694592,55,50.0,Normal,20.0
2025-11-20 04:10:30.544543,192.168.1.10,142.250.190.78,TCP,1452,19282,443,0,0.866124614077089,56,50.0,Normal,20.0
2025-11-20 04:10:34.144543,192.168.1.10,203.0.113.10,TCP,580,28426,80,0,0.9719585346026945,63,50.0,Normal,20.0
2025-11-20 04:10:37.744543,192.168.1.10,203.0.113.10,TCP,246,25638,80,0,0.8971449362380756,55,50.0,Normal,20.0
2025-11-20 04:10:41.344543,192.168.1.10,192.168.1.5,TCP,267,47293,22,0,0.8811282495869828,55,50.0,Normal,20.0
2025-11-20 04:10:44.944543,192.168.1.10,8.8.8.8,UDP,172,62121,53,0,0.9064637085620114,57,50.0,Normal,20.0
2025-11-20 04:10:48.544543,192.168.1.10,192.168.1.5,TCP,606,37175,22,0,0.928147338637334,64,50.0,Normal,20.0
2025-11-20 04:10:52.144543,192.168.1.10,192.168.1.5,TCP,657,13984,22,0,0.9685938746781573,58,50.0,Normal,20.0
2025-11-20 04:10:55.744543,192.168.1.10,203.0.113.10,TCP,571,23467,80,0,0.9089313727657432,63,50.0,Normal,20.0
2025-11-20 04:10:59.344543,192.168.1.10,203.0.113.10,TCP,480,39684,80,0,0.9748178910404702,55,50.0,Normal,20.0
2025-11-20 04:11:02.944543,192.168.1.10,142.250.190.78,TCP,1015,8968,443,0,0.9773184529175498,59,50.0,Normal,20.0
2025-11-20 04:11:06.544543,192.168.1.10,192.168.1.5,TCP,1087,26842,22,0,0.8950564322198014,64,50.0,Normal,20.0
2025-11-20 04:11:10.144543,192.168.1.10,8.8.8.8,UDP,202,4967,53,0,0.9371230245259157,60,50.0,Normal,20.0
2025-11-20 04:11:13.744543,192.168.1.10,142.250.190.78,TCP,1250,27198,443,0,0.9736820269409787,64,50.0,Normal,20.0
2025-11-20 04:11:17.344543,192.168.1.10,192.168.1.5,TCP,192,59961,22,0,0.9087528862606795,63,50.0,Normal,20.0
2025-11-20 04:11:20.944543,192.168.1.10,8.8.8.8,UDP,1347,37936,53,0,0.860945151609675,61,50.0,Normal,20.0
2025-11-20 04:11:24.544543,192.168.1.10,192.168.1.5,TCP,1239,25148,22,0,0.9496241054133233,60,50.0,Normal,20.0
2025-11-20 04:11:28.144543,192.168.1.10,203.0.113.10,TCP,1302,54297,80,0,0.92043573584618,62,50.0,Normal,20.0
2025-11-20 04:11:31.744543,192.168.1.10,8.8.8.8,UDP,275,13277,53,0,0.9713275937592102,59,50.0,Normal,20.0
2025-11-20 04:11:35.344543,192.168.1.10,203.0.113.10,TCP,265,53522,80,0,0.8809405005399814,63,50.0,Normal,20.0
2025-11-20 04:11:38.944543,192.168.1.10,203.0.113.10,TCP,1040,19000,80,0,0.9366193570383456,62,50.0,Normal,20.0
2025-11-20 04:11:42.544543,192.168.1.10,203.0.113.10,TCP,1464,27694,80,0,0.9080741108133932,62,50.0,Normal,20.0
2025-11-20 04:11:46.144543,192.168.1.10,142.250.190.78,TCP,1181,38559,443,0,0.9375300367355885,60,50.0,Normal,20.0
2025-11-20 04:11:49.744543,192.168.1.10,192.168.1.5,TCP,540,35722,22,0,0.923010375546166,63,50.0,Normal,20.0
2025-11-20 04:11:53.344543,192.168.1.10,192.168.1.5,TCP,260,10269,22,0,0.8656720557693348,59,50.0,Normal,20.0
2025-11-20 04:11:56.944543,192.168.1.10,203.0.113.10,TCP,843,6383,80,0,0.9305839749379715,62,50.0,Normal,20.0
2025-11-20 04:12:00.544543,192.168.1.10,203.0.113.10,TCP,250,62996,80,0,0.9703702650087627,64,50.0,Normal,20.0
2025-11-20 04:12:04.144543,192.168.1.10,203.0.113.10,TCP,172,3256,80,0,0.8662397544765884,55,50.0,Normal,20.0
2025-11-20 04:12:07.744543,192.168.1.10,192.168.1.5,TCP,1180,45704,22,0,0.868494400528804,59,50.0,Normal,20.0
2025-11-20 04:12:11.344543,192.168.1.10,142.250.190.78,TCP,736,51492,443,0,0.9387141341273509,57,50.0,Normal,20.0
2025-11-20 04:12:14.944543,192.168.1.10,203.0.113.10,TCP,1365,17351,80,0,0.8746353621654048,63,50.0,Normal,20.0
2025-11-20 04:12:18.544543,192.168.1.10,8.8.8.8,UDP,1107,16406,53,0,0.9782962976324789,64,50.0,Normal,20.0
2025-11-20 04:12:22.144543,192.168.1.10,192.168.1.5,TCP,330,51396,22,0,0.8721722120551265,59,50.0,Normal,20.0
2025-11-20 04:12:25.744543,192.168.1.10,8.8.8.8,UDP,769,63541,53,0,0.9102123417086267,60,50.0,Normal,20.0
2025-11-20 04:12:29.344543,192.168.1.10,8.8.8.8,UDP,1286,22294,53,0,0.9523060369868499,64,50.0,Normal,20.0
2025-11-20 04:12:32.944543,192.168.1.10,8.8.8.8,UDP,480,48322,53,0,0.9411572143916519,64,50.0,Normal,20.0
2025-11-20 04:12:36.544543,192.168.1.10,203.0.113.10,TCP,214,46873,80,0,0.8654802138128166,55,50.0,Normal,20.0
2025-11-20 04:12:40.144543,192.168.1.10,142.250.190.78,TCP,814,62309,443,0,0.9295803705547141,61,50.0,Normal,20.0
2025-11-20 04:12:43.744543,192.168.1.10,142.250.190.78,TCP,816,52879,443,0,0.9248530128411678,64,50.0,Normal,20.0
2025-11-20 04:12:47.344543,192.168.1.10,8.8.8.8,UDP,976,9892,53,0,0.9155696354973872,61,50.0,Normal,20.0
2025-11-20 04:12:50.944543,192.168.1.10,8.8.8.8,UDP,1222,7843,53,0,0.9314809293063212,61,50.0,Normal,20.0
2025-11-20 04:12:54.544543,192.168.1.10,142.250.190.78,TCP,382,24131,443,0,0.951176071156542,56,50.0,Normal,20.0
2025-11-20 04:12:58.144543,192.168.1.10,203.0.113.10,TCP,451,37682,80,0,0.9424759740863934,61,50.0,Normal,20.0
2025-11-20 04:13:01.744543,192.168.1.10,192.168.1.5,TCP,146,44820,22,0,0.933472754207813,58,50.0,Normal,20.0
2025-11-20 04:13:05.344543,192.168.1.10,8.8.8.8,UDP,517,10380,53,0,0.8997469972511536,58,50.0,Normal,20.0
2025-11-20 04:13:08.944543,192.168.1.10,203.0.113.10,TCP,380,9389,80,0,0.9373798391809094,61,50.0,Normal,20.0
2025-11-20 04:13:12.544543,192.168.1.10,8.8.8.8,UDP,1475,55034,53,0,0.923465348544835,58,50.0,Normal,20.0
2025-11-20 04:13:16.144543,192.168.1.10,203.0.113.10,TCP,66,39633,80,0,0.962405776724213,59,50.0,Normal,20.0
2025-11-20 04:13:19.744543,192.168.1.10,203.0.113.10,TCP,1466,32651,80,0,0.9785449950362969,55,50.0,Normal,20.0
2025-11-20 04:13:23.344543,192.168.1.10,192.168.1.5,TCP,851,18558,22,0,0.8966674892510252,63,50.0,Normal,20.0
2025-11-20 04:13:26.944543,192.168.1.10,142.250.190.78,TCP,587,55020,443,0,0.9050039755618217,62,50.0,Normal,20.0
2025-11-20 04:13:30.544543,192.168.1.10,8.8.8.8,UDP,1333,63306,53,0,0.8820958504002355,59,50.0,Normal,20.0
2025-11-20 04:13:34.144543,192.168.1.10,142.250.190.78,TCP,925,53000,443,0,0.9472251741768882,59,50.0,Normal,20.0
2025-11-20 04:13:37.744543,192.168.1.10,8.8.8.8,UDP,1384,59205,53,0,0.9687640415601294,56,50.0,Normal,20.0
2025-11-20 04:13:41.344543,192.168.1.10,192.168.1.5,TCP,119,19570,22,0,0.9651157347762158,64,50.0,Normal,20.0
2025-11-20 04:13:44.944543,192.168.1.10,203.0.113.10,TCP,1471,29107,80,0,0.9710921299016324,60,50.0,Normal,20.0
2025-11-20 04:13:48.544543,192.168.1.10,203.0.113.10,TCP,574,59679,80,0,0.8765481963567591,58,50.0,Normal,20.0
2025-11-20 04:13:52.144543,192.168.1.10,192.168.1.5,TCP,450,49605,22,0,0.9144522915890224,62,50.0,Normal,20.0
2025-11-20 04:13:55.744543,192.168.1.10,8.8.8.8,UDP,974,37865,53,0,0.941189187029986,58,50.0,Normal,20.0
2025-11-20 04:13:59.344543,192.168.1.10,192.168.1.5,TCP,765,30156,22,0,0.9797210402552778,56,50.0,Normal,20.0
2025-11-20 04:14:02.944543,192.168.1.10,8.8.8.8,UDP,249,40195,53,0,0.9513811577738761,62,50.0,Normal,20.0
2025-11-20 04:14:06.544543,192.168.1.10,8.8.8.8,UDP,1253,57054,53,0,0.8547022782600133,61,50.0,Normal,20.0
2025-11-20 04:14:10.144543,192.168.1.10,192.168.1.5,TCP,802,18377,22,0,0.9391980578290364,63,50.0,Normal,20.0
2025-11-20 04:14:13.744543,192.168.1.10,192.168.1.5,TCP,863,63421,22,0,0.974528172629559,58,50.0,Normal,20.0
2025-11-20 04:14:17.344543,192.168.1.10,8.8.8.8,UDP,300,20815,53,0,0.922067767249279,59,50.0,Normal,20.0
2025-11-20 04:14:20.944543,192.168.1.10,142.250.190.78,TCP,900,50887,443,0,0.8715145323981276,57,50.0,Normal,20.0
2025-11-20 04:14:24.544543,192.168.1.10,192.168.1.5,TCP,101,48594,22,0,0.9534690986544699,56,50.0,Normal,20.0
2025-11-20 04:14:28.144543,192.168.1.10,142.250.190.78,TCP,151,44461,443,0,0.9532151058299161,58,50.0,Normal,20.0
2025-11-20 04:14:31.744543,192.168.1.10,142.250.190.78,TCP,1482,49941,443,0,0.8994237930111755,60,50.0,Normal,20.0
2025-11-20 04:14:35.344543,192.168.1.10,142.250.190.78,TCP,1136,65400,443,0,0.8896257449923741,58,50.0,Normal,20.0
2025-11-20 04:14:38.944543,192.168.1.10,203.0.113.10,TCP,440,41762,80,0,0.9172182877824827,61,50.0,Normal,20.0
2025-11-20 04:14:42.544543,192.168.1.10,142.250.190.78,TCP,1267,18980,443,0,0.9742115324367858,58,50.0,Normal,20.0
2025-11-20 04:14:46.144543,192.168.1.10,8.8.8.8,UDP,174,8852,53,0,0.8686514797857658,63,50.0,Normal,20.0
2025-11-20 04:14:49.744543,192.168.1.10,8.8.8.8,UDP,326,62601,53,0,0.8548024976680133,55,50.0,Normal,20.0
2025-11-20 04:14:53.344543,192.168.1.10,192.168.1.5,TCP,324,39056,22,0,0.9662917439253058,60,50.0,Normal,20.0
2025-11-20 04:14:56.944543,192.168.1.10,8.8.8.8,UDP,253,5289,53,0,0.8533079733423122,57,50.0,Normal,20.0
2025-11-20 04:15:00.544543,192.168.1.10,142.250.190.78,TCP,965,50915,443,0,0.937407814017866,57,50.0,Normal,20.0
2025-11-20 04:15:04.144543,192.168.1.10,142.250.190.78,TCP,67,52203,443,0,0.8534110250807962,56,50.0,Normal,20.0
2025-11-20 04:15:07.744543,192.168.1.10,8.8.8.8,UDP,1346,46407,53,0,0.9202541558076721,55,50.0,Normal,20.0
2025-11-20 04:15:11.344543,192.168.1.10,192.168.1.5,TCP,95,20820,22,0,0.9040675369009588,57,50.0,Normal,20.0
2025-11-20 04:15:14.944543,192.168.1.10,203.0.113.10,TCP,1430,63339,80,0,0.9542069912750522,58,50.0,Normal,20.0
2025-11-20 04:15:18.544543,192.168.1.10,192.168.1.5,TCP,1319,33028,22,0,0.9587323894718616,55,50.0,Normal,20.0
2025-11-20 04:15:22.144543,192.168.1.10,8.8.8.8,UDP,1100,14227,53,0,0.9742459469884518,62,50.0,Normal,20.0
2025-11-20 04:15:25.744543,192.168.1.10,8.8.8.8,UDP,1270,4762,53,0,0.8558617326903014,55,50.0,Normal,20.0
2025-11-20 04:15:29.344543,192.168.1.10,192.168.1.5,TCP,514,9410,22,0,0.85407359784456,59,50.0,Normal,20.0
2025-11-20 04:15:32.944543,192.168.1.10,8.8.8.8,UDP,960,21997,53,0,0.9253943956263561,58,50.0,Normal,20.0
2025-11-20 04:15:36.544543,192.168.1.10,142.250.190.78,TCP,197,63598,443,0,0.8962333688392992,64,50.0,Normal,20.0
2025-11-20 04:15:40.144543,192.168.1.10,192.168.1.5,TCP,1371,47629,22,0,0.9295970487578566,57,50.0,Normal,20.0
